id,outlet,url,published_at,title,lead,rubric,language,country
342e1b327fed,vedomosti,https://www.vedomosti.ru/technology/news/2026/03/27/1186002-gospodderzhku-sotssetei,2026-03-27 10:54:24,Совбез предложил обеспечить господдержку выхода соцсетей РФ за рубеж,,Технологии / Интернет и digital,ru,RU
b46a39198802,vedomosti,https://www.vedomosti.ru/technology/news/2026/03/27/1186004-pervii-polet-novogo,2026-03-27 11:04:07,Первый полет нового пилотируемого корабля назначен на 2028 год,,Технологии / Наукоемкие технологии,ru,RU
ba9e5ac145ff,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186006-ataki-ukraini,2026-03-27 11:04:56,Россия и Турция обсудили атаки Украины в Черном море,,Политика / Международные отношения,ru,RU
9c67c45607a2,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186005-elektrosamokati-yandeksa,2026-03-27 11:06:55,Электросамокаты «Яндекса» начали собирать на заводе «Москвич»,,Бизнес / Транспорт,ru,RU
8bab47c8311e,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186012-zaimutsya-modernizatsiei,2026-03-27 11:21:47,«Единая Россия» и РЖД займутся модернизацией вокзалов в регионах,,Бизнес / Транспорт,ru,RU
3d59538d19d4,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186015-ssha-vipustili,2026-03-27 11:30:01,США выпустили более 850 ракет Tomahawk за четыре недели войны с Ираном,,Политика / Международные новости,ru,RU
75c1ece45303,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186016-zaharova-uchastvovavshie,2026-03-27 11:32:44,Захарова: участвовавшие в пытках над солдатами РФ будут наказаны,,Политика / Международные отношения,ru,RU
6f68f8f1ccde,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186020-putin-otkril-teatr,2026-03-27 11:41:49,Путин открыл обновленный Азербайджанский театр в Дербенте,,Политика / Власть,ru,RU
452ee5f46713,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186017-medvedev-predupredil,2026-03-27 11:44:23,Медведев предупредил США о последствиях как во Вьетнаме при вторжении в Иран,,Политика / Международные новости,ru,RU
f2756dbdf9a6,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186019-premer-ministr-mongolii,2026-03-27 11:48:37,Премьер-министр Монголии подал в отставку,,Политика / Международные новости,ru,RU
e98f9fb652b9,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186022-nazval-prochnoi,2026-03-27 11:56:09,Путин назвал прочной основу отношений России и Азербайджана,,Политика / Международные отношения,ru,RU
fb1d6d2eefaa,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186021-delyagin-vizit-rossiiskih,2026-03-27 12:00:11,Делягин: визит российских депутатов в США готовился в закрытом режиме,,Политика / Международные отношения,ru,RU
9384e97a2d2d,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186025-nuzhna-li-mobilizatsiya,2026-03-27 12:12:19,"Медведев рассказал, нужна ли новая мобилизация",,Политика,ru,RU
05ab22557081,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186028-noski-s-trampom,2026-03-27 12:14:38,Конгрессмены США подарили делегации РФ носки с Трампом,,Политика / Международные отношения,ru,RU
cf5a592e7d4c,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186042-moskva-ne-otkazivalas,2026-03-27 12:36:09,Путин: Москва никогда не отказывалась от восстановления связей с ЕС,,Политика / Власть,ru,RU
e8aa5b6ea362,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186045-brovdi-prigovorili,2026-03-27 12:47:41,Командира ВСУ Бровди заочно приговорили к пожизненному в РФ,,Политика / Международные отношения,ru,RU
41a68e58452b,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186048-udaril-po-tsentru,2026-03-27 12:50:36,"Иран заявил, что ударил по крупнейшему транспортному центру ЦАХАЛ",,Политика / Международные новости,ru,RU
a51f680f8d1d,vedomosti,https://www.vedomosti.ru/economics/news/2026/03/27/1186051-rost-vvp,2026-03-27 13:00:02,"Решетников: рост ВВП в России в 2026 году будет ниже 1,3%",,Экономика,ru,RU
41df86a29f12,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186057-generalnim-direktorom,2026-03-27 13:15:57,Сергей Ранчин назначен генеральным директором «Микрона»,,Бизнес,ru,RU
901bf3ef1e33,vedomosti,https://www.vedomosti.ru/economics/news/2026/03/27/1186053-pochemu-krepnet-rubl,2026-03-27 13:19:26,"Решетников рассказал, почему крепнет рубль",,Экономика / Макроэкономика и бюджет,ru,RU
0be1f667190e,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186069-protest-chehii,2026-03-27 13:26:00,МИД РФ выразил протест Чехии из-за нападения на «Русский дом»,,Политика / Международные отношения,ru,RU
8636c4948651,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186055-ispanii-evtanaziyu,2026-03-27 13:30:47,В Испании подвергли эвтаназии 25-летнюю жертву изнасилования,,Политика / Международные новости,ru,RU
2df2512a7f4c,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186071-podpis-prezidenta-banknotah,2026-03-27 13:33:29,Подпись президента впервые появится на банкнотах США,,Политика / Международные новости,ru,RU
8c4ba81f6c04,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186065-pribil-russnefti,2026-03-27 13:34:19,"Чистая прибыль «Русснефти» сократилась в 2,5 раза в 2025 году",,Бизнес / ТЭК,ru,RU
1a6a4df0e2c7,vedomosti,https://www.vedomosti.ru/investments/news/2026/03/27/1186054-dobicha-alrosi,2026-03-27 13:35:37,Добыча «Алросы» снизилась на 10% в 2025 году,,Инвестиции / Эмитенты,ru,RU
54683bf4bc13,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186072-vens-konflikta-irane,2026-03-27 13:48:19,Axios: Вэнс может занять ключевое место в урегулировании конфликта с Ираном,,Политика / Международные новости,ru,RU
0c22436cd756,vedomosti,https://www.vedomosti.ru/investments/news/2026/03/27/1186076-pribil-transnefti,2026-03-27 13:50:47,"Чистая прибыль «Транснефти» упала на 21,4% в 2025 году",,Инвестиции / Эмитенты,ru,RU
5e3ffa119eb0,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186079-mosgorsud-utverdil-izyatie,2026-03-27 13:53:46,Мосгорсуд утвердил изъятие 924 млн рублей по делу о фортификациях под Белгородом,,Общество,ru,RU
af44b673a114,vedomosti,https://www.vedomosti.ru/society/news/2026/03/25/1186075-memoriala-ekstremistskoi-organizatsiei,2026-03-27 13:54:46,Верховный суд рассмотрит иск о признании «Мемориала» экстремистской организацией,,Общество,ru,RU
5dca10f08cbb,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186082-500-zaklyuchennih-iz-chechni,2026-03-27 13:57:23,Кадыров: более 500 заключенных из Чечни ушли на спецоперацию,,Общество,ru,RU
d8f50b3534c1,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186077-mchs-iranu-medikamentov,2026-03-27 14:01:57,МЧС России передало Ирану более 300 т медикаментов,,Политика / Международные отношения,ru,RU
95f904d4b1fa,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186083-tret-arsenala-irana,2026-03-27 14:02:56,Reuters: США уничтожили только треть ракетного арсенала Ирана,,Политика / Международные новости,ru,RU
f5bade36aaac,vedomosti,https://www.vedomosti.ru/society/news/2026/03/26/1186086-blogera-syutkina-feikah,2026-03-27 14:08:03,СК завершил расследование дела блогера Сюткина по статье о фейках об армии,,Общество,ru,RU
7f0525a450d5,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186089-v-seligdare-o-planiruemih,2026-03-27 14:17:22,В «Селигдаре» рассказали о планируемых объемах производства золота в 2026 году,,Бизнес,ru,RU
4e63be63559b,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186093-poterpevshie-po-delu-epshteina,2026-03-27 14:30:08,NBC News: потерпевшие по делу Эпштейна подали в суд на администрацию США,,Политика / Международные новости,ru,RU
d3486b2b81ab,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186092-rossiya-nuzhna-germanii,2026-03-27 14:35:22,Дмитриев: Россия нужна Германии для выживания,,Политика / Международные отношения,ru,RU
497c5bc72435,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186095-torgi-po-yugk,2026-03-27 14:40:44,Торги по продаже ЮГК могут состояться в апреле,,Бизнес,ru,RU
273f18953748,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186097-indiya-zakupit-zrk,2026-03-27 14:51:45,Индия закупит у России ЗРК «Тунгуска» на сумму свыше $47 млн,,Политика / Армия и спецслужбы,ru,RU
c47c018d1731,vedomosti,https://www.vedomosti.ru/finance/news/2026/03/27/1186100-tsentrobank-ponizil-kurs,2026-03-27 14:52:09,"Центробанк понизил курс евро на 1,5 рубля",,Финансы / Банки,ru,RU
301e2fc9db24,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186098-sanktsii-vneshekonombanka-dmitrieva,2026-03-27 14:53:46,США сняли санкции с экс-председателя Внешэкономбанка Дмитриева,,Политика / Международные отношения,ru,RU
1c356f19fb98,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/25/1186099-slovakiya-gaza-ruminii,2026-03-27 14:58:23,Фицо: Словакия заинтересована в закупке газа из Румынии,,Политика / Международные новости,ru,RU
6e9c856e38d2,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/25/1186101-velikobritaniya-pvo-ukraini,2026-03-27 15:03:29,Великобритания выделит еще $130 млн на укрепление сил ПВО Украины,,Политика / Международные новости,ru,RU
142c04074a48,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186104-g7-zayavlenie-razlada-ssha,2026-03-27 15:08:46,AFP: встреча G7 может завершиться без общего заявления на фоне разлада с США,,Политика / Международные новости,ru,RU
728a9b939c27,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186105-trampu-stanovitsya-skuchno,2026-03-27 15:09:17,MS NOW: Трампу становится скучно от войны в Иране,,Политика / Международные новости,ru,RU
7c2ad209fd60,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186109-internet-po-pasportu,2026-03-27 15:13:24,Депутаты предложили ввести вход в интернет по паспорту,,Общество,ru,RU
21e5c42f1407,vedomosti,https://www.vedomosti.ru/business/news/2026/03/26/1186111-knopki-sos-avto,2026-03-27 15:18:27,Минпромторг разрешил пока не устанавливать кнопки SOS в ввозимых авто,,Бизнес / Транспорт,ru,RU
edfda656cdbe,vedomosti,https://www.vedomosti.ru/technology/news/2026/03/27/1186114-mishustin-nazval-alisu,2026-03-27 15:24:45,Мишустин назвал Алису AI примером успешной российской разработки ИИ-модели,,Технологии / Интернет и digital,ru,RU
82d510cdae2e,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186112-livanu-iranskih-diplomatov,2026-03-27 15:24:51,При ударах Израиля по Ливану погибли шесть иранских дипломатов,,Политика / Международные новости,ru,RU
6df0af8fa7f5,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186113-hakeri-vzlomali,2026-03-27 15:28:47,Хакеры взломали электронную почту директора ФБР,,Политика / Международные новости,ru,RU
08f7219925bf,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186121-ssha-cheloveka-lunu,2026-03-27 15:32:42,SpaceX планирует высадить человека на Луну до 2030 года,,Политика / Международные новости,ru,RU
496e12ec241c,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186120-voennih-ssha-iranom,2026-03-27 15:36:46,ABC: более 300 военных США могли быть ранены в ходе войны с Ираном,,Политика / Международные новости,ru,RU
563915349b07,vedomosti,https://www.vedomosti.ru/economics/news/2026/03/27/1186125-euroclear-smyagchil-pravila,2026-03-27 15:43:59,Euroclear смягчил правила выплат по замороженным активам РФ,,Экономика / Мировая экономика,ru,RU
39cc3334470a,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186133-nachalsya-vtoroi-den,2026-03-27 15:52:56,Начался второй день переговоров представителей Госдумы с США,,Политика / Международные отношения,ru,RU
685f07d5af39,vedomosti,https://www.vedomosti.ru/business/news/2026/03/24/1186128-prodazhu-prosrochennih-produktov,2026-03-27 15:55:21,Роспотребнадзор: число попыток продать просроченный товар снизилось в пять раз,,Бизнес / Торговля и услуги,ru,RU
503a8664cdc4,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186131-reper-premer-ministrom-nepala,2026-03-27 16:00:22,Бывший рэпер Балендра Шах стал премьер-министром Непала,,Политика / Международные новости,ru,RU
3d5d38d6768b,vedomosti,https://www.vedomosti.ru/realty/news/2026/03/23/1186137-vtorichka-podorozhala,2026-03-27 16:17:15,"«Циан»: «вторичка» в крупных городах подорожала в I квартале года на 3,5%",,Недвижимость / Жилая недвижимость,ru,RU
3c5c746aeb0f,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186140-zavodu-uranovogo-kontsentrata,2026-03-27 16:25:35,США и Израиль ударили по заводу по производству уранового концентрата в Иране,,Политика / Международные новости,ru,RU
8ae9c224c073,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186141-fas-proizvoditelyam-avtomasel,2026-03-27 16:33:25,ФАС после сообщений о росте цен отправила запросы производителям автомасел,,Бизнес / Торговля и услуги,ru,RU
ed1a3ec89977,vedomosti,https://www.vedomosti.ru/technology/news/2026/03/26/1186143-tseni-playstation,2026-03-27 16:39:31,Sony повысит цены на PlayStation 5 второй раз за год,,Технологии / Гаджеты и технологии,ru,RU
efc5dee83e5f,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186146-putin-voisk-natsgvardii,2026-03-27 16:44:57,"Путин принял участие в торжественном вечере, посвященном Дню войск нацгвардии",,Политика / Власть,ru,RU
ba392a9cf206,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186151-putin-shtandart,2026-03-27 16:59:58,Путин вручил главе Росгвардии личный штандарт,,Политика / Армия и спецслужбы,ru,RU
02b5cb9e913c,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186149-eksport-benzina,2026-03-27 17:02:56,Власти РФ могут ввести запрет на экспорт бензина для производителей с 1 апреля,,Бизнес / ТЭК,ru,RU
22e7a545ac7e,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186148-sin-trampa-rossiyanina,2026-03-27 17:21:56,"В Британии суд вынес приговор россиянину, избившему подругу Трампа-младшего",,Политика / Международные новости,ru,RU
3b6ba780fdd2,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186152-reitingi-vuzov-zarplate,2026-03-27 17:28:52,Минтруд опубликовал рейтинги вузов по зарплате выпускников,,Общество,ru,RU
4c62934830d0,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186157-rubio-zelenskogo-vivoda-voisk,2026-03-27 17:46:52,Рубио опроверг заявление Зеленского о требовании вывода войск из Донбасса,,Политика / Международные новости,ru,RU
d669e9d74bf8,vedomosti,https://www.vedomosti.ru/society/news/2026/03/26/1186159-rosaviatsiya-poleti-iran-izrail,2026-03-27 18:00:52,Росавиация продлила ограничения на полеты в Иран и Израиль до 17 апреля,,Общество,ru,RU
83c4ea456c11,vedomosti,https://www.vedomosti.ru/business/news/2026/03/25/1186160-novak-eksporta-benzina,2026-03-27 18:14:19,Новак поручил подготовить проект о запрете экспорта бензина с 1 апреля,,Бизнес / ТЭК,ru,RU
b5f447e3ea19,vedomosti,https://www.vedomosti.ru/media/news/2026/03/27/1186158-paramount-warner-bros,2026-03-27 18:28:56,Reuters: в отношении Paramount идет расследование после сделки с Warner Bros.,,Медиа,ru,RU
eff5e811fb12,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186164-arakchi-zavodi-irana,2026-03-27 18:36:29,Аракчи: атака на заводы Ирана противоречит заявлениям Трампа о моратории,,Политика / Международные новости,ru,RU
0145ea4aabfe,vedomosti,https://www.vedomosti.ru/business/news/2026/03/25/1186165-rosaviatsiya-oae,2026-03-27 18:51:55,Росавиация продлила рекомендацию не продавать билеты в ОАЭ до 16 апреля,,Бизнес / Транспорт,ru,RU
51796e79573f,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186163-ssha-oruzhiya-blizhnii-vostok,2026-03-27 19:01:32,Рубио: США могут перенаправить оружие на Ближний Восток вместо Украины,,Политика / Международные новости,ru,RU
ec72db2a068a,vedomosti,https://www.vedomosti.ru/society/news/2026/03/25/1186166-umerla-olimpiiskaya-chempionka,2026-03-27 19:30:16,Умерла первая британская олимпийская чемпионка по легкой атлетике Мэри Рэнд,,Общество,ru,RU
0082613978d0,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186168-ssha-iranom-turtsii-pakistana,2026-03-27 19:42:36,Фидан: контакты между США и Ираном происходят при участии Турции и Пакистана,,Политика / Международные новости,ru,RU
2cc949c948b5,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186170-sfinkse-giza,2026-03-27 19:59:23,Daily Mail: ученые заявили о возможном втором сфинксе под плато Гиза,,Политика / Международные новости,ru,RU
be8408980831,vedomosti,https://www.vedomosti.ru/business/news/2026/03/27/1186171-sephora-benefit,2026-03-27 20:14:42,"В Италии начали проверку Sephora и Benefit из-за рекламы, нацеленной на детей",,Бизнес / Торговля и услуги,ru,RU
fd5ee55fa74e,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186172-52-bespilotnika,2026-03-27 20:19:53,Над регионами России сбили 52 беспилотника за три часа,,Политика / Армия и спецслужбы,ru,RU
8d02dfb7bcbf,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186173-oleg-shuher,2026-03-27 20:37:42,Режиссер Олег Шухер госпитализирован из здания ВГИКа в тяжелом состоянии,,Общество,ru,RU
cddc58f25fd6,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186175-lavrov-arakchi,2026-03-27 20:55:25,Лавров провел телефонный разговор с иранским коллегой Аракчи,,Политика / Международные отношения,ru,RU
5c063733255b,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186174-uitkoff-vstrechu-iranom,2026-03-27 21:09:09,Уиткофф: США надеются провести встречу с Ираном уже на этой неделе,,Политика / Международные новости,ru,RU
8cb1dab8e310,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/26/1186177-maska-trampa-modi,2026-03-27 21:29:18,NYT узнала об участии Маска в разговоре Трампа и Моди о конфликте с Ираном,,Политика / Международные новости,ru,RU
d76d07326a4c,vedomosti,https://www.vedomosti.ru/society/news/2026/03/27/1186178-figuristku-sinitsinu-poreza,2026-03-27 21:43:24,Фигуристка Синицина получила глубокий порез коньком на шоу Навки,,Общество,ru,RU
2b7a717ed0e4,vedomosti,https://www.vedomosti.ru/society/news/2026/03/25/1186176-timur-ivanov-sdelku,2026-03-27 21:54:35,ТАСС: Тимур Иванов заключил сделку со следствием по делу о коррупции,,Общество,ru,RU
22924ce1a536,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/27/1186179-husiti-konflikt-irana,2026-03-27 22:03:51,Хуситы заявили о готовности вступить в конфликт на стороне Ирана,,Политика / Международные новости,ru,RU
b84d9ddc8cf8,vedomosti,https://www.vedomosti.ru/politics/news/2026/03/28/1186182-za-noch-nad,2026-03-28 05:07:33,За ночь над Россией уничтожили более 150 БПЛА,,Политика / Армия и спецслужбы,ru,RU
